run_id,model,instruction_type,condition,replicate,budget,k,provider,model_id,role,presentation_seed,status,ok,stop_reason,input_tokens,output_tokens,error,activity_id_returned,activity_returned,reason,activity_id,matched,position,activity,topic,actor,level
run_001,gpt_terra,basic,k_free,1,free,NA,openai,gpt-5.6-terra,primary,2027,success,TRUE,completed,3658,1098,NA,a_AH38,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This enables students to compare energy efficiency, electrification and the importance of matching increased electricity demand with renewable generation.",a_AH38,TRUE,76,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.,heating,upstream,low_cog
run_001,gpt_terra,basic,k_free,1,free,NA,openai,gpt-5.6-terra,primary,2027,success,TRUE,completed,3658,1098,NA,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Students can evaluate the potential and limitations of electric vehicles by considering electricity sources, material extraction, infrastructure and reduced private-car use.",a_KG40,TRUE,90,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,high_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_OS29,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Using measurements makes energy consumption and associated greenhouse-gas emissions tangible, while developing students’ capacity to use evidence to evaluate mitigation actions.",a_OS29,TRUE,10,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,appliances,downstream,high_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This supports learning about energy transfer and shows how building design, policy and equity affect household emissions.",a_KM58,TRUE,37,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,insulation,upstream,low_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_JA44,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.,Home solar provides a clear application of renewable energy and enables students to compare fossil-fuel and solar electricity within the carbon cycle.,a_JA44,TRUE,6,Students examine recommendations to access affordable funding for complete home solar systems and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,downstream,low_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_FG80,Students examine recommendations to publish public solar generation data from energy suppliers and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Students can interpret authentic data and consider how transparency helps households, communities and governments make lower-emissions energy decisions.",a_FG80,TRUE,62,Students examine recommendations to publish public solar generation data from energy suppliers and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,upstream,high_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_SJ45,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,This introduces the high warming potential of some gases and highlights that climate change involves more than carbon dioxide emissions.,a_SJ45,TRUE,8,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,downstream,low_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This illustrates systems thinking by linking urban planning, transport choices, energy use, health and greenhouse-gas emissions.",a_IG83,TRUE,3,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,midstream,high_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Students can evaluate the benefits and limitations of electrification, including the importance of electricity sources and material extraction.",a_KG40,TRUE,65,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,high_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_NY62,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This connects food production with land use, water, ecosystems, methane emissions and individual choices without treating climate action as a single-solution issue.",a_NY62,TRUE,48,Students examine recommendations to adopt a plant-based diet that prioritises unrefined produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,downstream,low_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_JL19,Students examine recommendations to plan out food needed for meals before going grocery shopping and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Food-waste prevention is accessible to students and helps them trace the embedded energy, water, land and emissions across a food system.",a_JL19,TRUE,32,Students examine recommendations to plan out food needed for meals before going grocery shopping and determine how the strategy could limit anthropogenic impact on Earth's systems.,food_waste,downstream,high_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_SY10,Students examine recommendations to source available area maps for urban tree planting suggestions and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Mapping suitable planting areas supports spatial thinking and exploration of how vegetation influences carbon storage, biodiversity, water cycles and urban heat.",a_SY10,TRUE,7,Students examine recommendations to source available area maps for urban tree planting suggestions and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,midstream,high_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_RO52,Students examine recommendations to take responsibility for a nearby urban tree by adopting it and determine how the strategy could limit anthropogenic impact on Earth's systems.,"A local investigation can build connection to place and allow students to observe how trees contribute to cooling, habitat and carbon cycling.",a_RO52,TRUE,69,Students examine recommendations to take responsibility for a nearby urban tree by adopting it and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,downstream,low_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_GJ01,Students examine recommendations to look for sustainable wood logos when purchasing new products and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This links consumer decisions to forests, carbon sinks, biodiversity and supply chains, while encouraging critical consideration of certification claims.",a_GJ01,TRUE,1,Students examine recommendations to look for sustainable wood logos when purchasing new products and determine how the strategy could limit anthropogenic impact on Earth's systems.,wood,downstream,high_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_JX56,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Students can investigate the life cycle of materials and connect plastic production, fossil fuels, waste management and impacts on marine and terrestrial systems.",a_JX56,TRUE,9,Students examine recommendations to regulate packaging efficiencies that reduce new plastic waste and determine how the strategy could limit anthropogenic impact on Earth's systems.,plastics,upstream,low_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_ZJ09,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This broadens climate learning beyond household energy by examining mining, manufacturing, transport, e-waste and circular-economy approaches.",a_ZJ09,TRUE,34,Students examine recommendations to commit to purchasing refurbished rather than new smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,smartphones,downstream,low_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This demonstrates that meaningful emissions reductions also require changes in heavy industry and public procurement, not only individual behaviour.",a_JJ52,TRUE,47,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,steel,upstream,low_cog
run_002,gpt_terra,basic,k_free,2,free,NA,openai,gpt-5.6-terra,primary,2028,success,TRUE,completed,3658,1323,NA,a_NA13,Students examine recommendations to consider choosing energy suppliers with a higher solar mix and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This helps students connect electricity purchasing choices to the energy grid, renewable generation and the reduction of fossil-fuel emissions.",a_NA13,TRUE,88,Students examine recommendations to consider choosing energy suppliers with a higher solar mix and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,downstream,high_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_SJ45,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This provides a strong case study of high-global-warming-potential gases and links household choices, atmospheric chemistry and climate change. Students can evaluate why safe recovery and regulation are more effective than simply disposing of appliances.",a_SJ45,TRUE,4,Students examine recommendations to use licensed technicians when disposing household refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,downstream,low_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_FG80,Students examine recommendations to publish public solar generation data from energy suppliers and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Students can use authentic energy data to investigate electricity generation, emissions and the role of transparency in changing consumer and policy decisions. It builds data literacy alongside understanding of the carbon cycle.",a_FG80,TRUE,5,Students examine recommendations to publish public solar generation data from energy suppliers and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,upstream,high_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_UM47,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This makes the transition from fossil-fuel electricity to renewable energy concrete and locally relevant. Students can assess environmental benefits alongside equity, cost and access considerations.",a_UM47,TRUE,16,Students examine recommendations to coordinate subsidised home solar panel installation schemes and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,upstream,low_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_OS29,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,Measuring appliance energy use gives students firsthand evidence from which to calculate likely emissions reductions. It develops practical scientific inquiry skills and connects energy consumption to climate impacts.,a_OS29,TRUE,72,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,appliances,downstream,high_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_KM58,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,This supports learning about energy transfer and shows how building design affects energy demand and greenhouse gas emissions. Considering rental housing also foregrounds the social justice dimensions of climate adaptation and mitigation.,a_KM58,TRUE,3,Students examine recommendations to increase minimum standards of insulation in leased properties and determine how the strategy could limit anthropogenic impact on Earth's systems.,insulation,upstream,low_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_IG83,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This is a useful systems-thinking task because it connects urban design, transport, air quality, energy use, health and emissions. Students can compare stakeholders' needs and identify trade-offs in climate solutions.",a_IG83,TRUE,89,Students examine recommendations to help plan 15-minute cities for reducing travel requirements and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,midstream,high_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_FJ79,Students examine recommendations to establish reputable guardian networks for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Urban trees provide an accessible example of interactions among the biosphere, atmosphere, hydrosphere and human systems. Students can investigate carbon storage, urban heat, biodiversity and the importance of ongoing care for survival.",a_FJ79,TRUE,24,Students examine recommendations to establish reputable guardian networks for planting urban trees and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,midstream,low_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_VZ44,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This enables students to examine links between food production, land clearing, methane emissions, water use and human health. A national-policy lens encourages evaluation of evidence rather than treating climate action solely as an individual choice.",a_VZ44,TRUE,44,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,upstream,high_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_NV27,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Food waste is a relatable entry point for tracing resources through food systems, including land, water, energy and methane from landfill. Students can assess how circular-economy strategies reduce pressure on Earth systems.",a_NV27,TRUE,63,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,food_waste,midstream,high_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_YT28,Students examine recommendations to implement minimum free repair periods for all smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This broadens climate learning beyond energy use by examining extraction, manufacturing, transport and electronic waste across a product life cycle. It supports critical thinking about producer responsibility and the circular economy.",a_YT28,TRUE,53,Students examine recommendations to implement minimum free repair periods for all smartphones and determine how the strategy could limit anthropogenic impact on Earth's systems.,smartphones,upstream,low_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_JJ52,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Steel is a high-emissions material, so this case study highlights the often-hidden climate impacts of construction and public procurement. Students can compare technological, economic and policy approaches to decarbonising industry.",a_JJ52,TRUE,28,Students examine recommendations to source low emission steel for public infrastructure projects and determine how the strategy could limit anthropogenic impact on Earth's systems.,steel,upstream,low_cog
run_003,gpt_terra,basic,k_free,3,free,NA,openai,gpt-5.6-terra,primary,2029,success,TRUE,completed,3658,1173,NA,a_II46,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,This extends students' understanding of greenhouse gases beyond carbon dioxide and demonstrates the value of regulation and monitoring. It is well suited to analysing how small leaks can have large atmospheric consequences.,a_II46,TRUE,80,Students examine recommendations to regulate leak detection systems for commercial refrigerants and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,upstream,low_cog
run_004,gpt_terra,basic,k_free,4,free,NA,openai,gpt-5.6-terra,primary,2030,success,TRUE,completed,3658,1527,NA,a_QL28,Students examine recommendations to consider native urban tree suggestions for planting nearby and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This connects the biosphere, atmosphere and hydrosphere through carbon sequestration, urban cooling, habitat and water-cycle effects. Using native species also makes the learning locally relevant in an Australian context.",a_QL28,TRUE,1,Students examine recommendations to consider native urban tree suggestions for planting nearby and determine how the strategy could limit anthropogenic impact on Earth's systems.,trees,downstream,high_cog
run_004,gpt_terra,basic,k_free,4,free,NA,openai,gpt-5.6-terra,primary,2030,success,TRUE,completed,3658,1527,NA,a_OS29,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Students generate and interpret authentic energy-use data, linking electricity consumption to greenhouse-gas emissions. It provides a practical investigation with clear opportunities for calculations and evidence-based recommendations.",a_OS29,TRUE,2,Students examine recommendations to borrow an energy auditing kit to measure household appliances and determine how the strategy could limit anthropogenic impact on Earth's systems.,appliances,downstream,high_cog
run_004,gpt_terra,basic,k_free,4,free,NA,openai,gpt-5.6-terra,primary,2030,success,TRUE,completed,3658,1527,NA,a_UM19,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Community solar provides a strong case study of renewable energy, energy equity and collective climate action. Students can compare its benefits and limitations against fossil-fuel electricity generation.",a_UM19,TRUE,5,Students examine recommendations to establish community solar schemes with local resident shares and determine how the strategy could limit anthropogenic impact on Earth's systems.,solar,midstream,low_cog
run_004,gpt_terra,basic,k_free,4,free,NA,openai,gpt-5.6-terra,primary,2030,success,TRUE,completed,3658,1527,NA,a_VZ44,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This enables students to examine links between food systems, land use, water use, methane emissions and human health. It also develops critical thinking about how national policy can influence environmental outcomes.",a_VZ44,TRUE,8,Students examine recommendations to prioritise healthy plant-based diets in national dietary guidelines and determine how the strategy could limit anthropogenic impact on Earth's systems.,diets,upstream,high_cog
run_004,gpt_terra,basic,k_free,4,free,NA,openai,gpt-5.6-terra,primary,2030,success,TRUE,completed,3658,1527,NA,a_AH38,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Students can distinguish energy efficiency from electrification and consider how emissions depend on the electricity grid's generation mix. The policy focus encourages evaluation of trade-offs, affordability and feasibility.",a_AH38,TRUE,12,Students examine recommendations to electrify heating by restricting sales of inefficient space heaters and determine how the strategy could limit anthropogenic impact on Earth's systems.,heating,upstream,low_cog
run_004,gpt_terra,basic,k_free,4,free,NA,openai,gpt-5.6-terra,primary,2030,success,TRUE,completed,3658,1527,NA,a_ZT78,Students examine recommendations to design label standards for displaying refrigerant compositions and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Refrigerants offer a valuable, less obvious example of human influence on the atmosphere because many have high global-warming potential. Students can assess how information standards support informed consumer and industry choices.",a_ZT78,TRUE,16,Students examine recommendations to design label standards for displaying refrigerant compositions and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,upstream,high_cog
run_004,gpt_terra,basic,k_free,4,free,NA,openai,gpt-5.6-terra,primary,2030,success,TRUE,completed,3658,1527,NA,a_PB62,Students examine recommendations to travel using alternative transport for pursuing car-free lifestyles and determine how the strategy could limit anthropogenic impact on Earth's systems.,"This links transport choices to combustion emissions, air quality and urban land use. It invites students to consider the practical constraints that shape individual climate actions.",a_PB62,TRUE,31,Students examine recommendations to travel using alternative transport for pursuing car-free lifestyles and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,downstream,low_cog
run_004,gpt_terra,basic,k_free,4,free,NA,openai,gpt-5.6-terra,primary,2030,success,TRUE,completed,3658,1527,NA,a_NV27,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Food-waste reduction illustrates the embedded energy, water, land and emissions involved across a food supply chain. Students can trace matter through a system rather than treating waste as an isolated issue.",a_NV27,TRUE,35,Students examine recommendations to plan local food shed sales for redirecting imperfect produce and determine how the strategy could limit anthropogenic impact on Earth's systems.,food_waste,midstream,high_cog
run_004,gpt_terra,basic,k_free,4,free,NA,openai,gpt-5.6-terra,primary,2030,success,TRUE,completed,3658,1527,NA,a_ZK08,Students examine recommendations to seek refrigerant details when replacing home cooling devices and determine how the strategy could limit anthropogenic impact on Earth's systems.,This provides a consumer decision-making application of atmospheric science and life-cycle thinking. Students can compare appliance efficiency and refrigerant impacts using multiple criteria.,a_ZK08,TRUE,51,Students examine recommendations to seek refrigerant details when replacing home cooling devices and determine how the strategy could limit anthropogenic impact on Earth's systems.,refrigerants,downstream,high_cog
run_004,gpt_terra,basic,k_free,4,free,NA,openai,gpt-5.6-terra,primary,2030,success,TRUE,completed,3658,1527,NA,a_KG40,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,"Shared electric vehicles allow students to investigate decarbonisation alongside resource extraction, battery manufacture, electricity sources and transport demand. The national-policy scale broadens learning beyond personal behaviour.",a_KG40,TRUE,56,Students examine recommendations to develop national strategies for shared electric vehicle travel and determine how the strategy could limit anthropogenic impact on Earth's systems.,travel,upstream,high_cog
